,Customer ID,Loan Sanction Amount (USD)
10120,C-20289,54413.477
10121,C-14572,-3127.6592
10122,C-17866,22439.02
10123,C-40012,18058.115
10124,C-18236,38431.875
10125,C-47026,27823.764
10126,C-48839,1510.4323
10127,C-34463,80432.29
10128,C-32230,12151.83
10129,C-39690,52281.926
10130,C-23604,13856.839
10131,C-4960,47477.67
10132,C-16506,23399.35
10133,C-25491,28419.484
10134,C-4451,9420.587
10135,C-21211,17019.338
10136,C-7281,89793.92
10137,C-18339,1730.8782
10138,C-34249,110708.43
10139,C-29314,64438.406
10140,C-49484,34113.473
10141,C-34384,37130.1
10142,C-5998,78894.08
10143,C-26126,37823.48
10144,C-858,18058.441
10145,C-22827,21510.926
10146,C-40606,37851.125
10147,C-22502,24246.596
10148,C-31905,57554.4
10149,C-9474,77252.234
10150,C-18399,13505.642
10151,C-9298,40593.46
10152,C-4809,89732.77
10153,C-35226,16891.885
10154,C-11951,19221.332
10155,C-2611,5368.906
10156,C-10408,21244.268
10157,C-13838,41598.812
10158,C-11034,137909.75
10159,C-34651,83512.984
10160,C-6383,29391.814
10161,C-13111,129785.195
10162,C-38646,49810.062
10163,C-42497,69524.83
10164,C-47603,138112.4
10165,C-25197,15779.14
10166,C-36229,40589.938
10167,C-24462,20635.37
10168,C-30528,40962.234
10169,C-37530,19625.018
10170,C-49191,42472.098
10171,C-18428,43224.33
10172,C-34823,39102.402
10173,C-14128,55176.93
10174,C-3468,43056.594
10175,C-13310,42635.88
10176,C-13498,30228.822
10177,C-47514,50152.41
10178,C-26839,1943.0104
10179,C-37350,31984.45
10180,C-14098,26004.531
10181,C-3405,56356.574
10182,C-30046,76963.67
10183,C-38161,58928.723
10184,C-4796,25680.318
10185,C-25139,61123.137
10186,C-34745,12778.421
10187,C-49051,3958.57
10188,C-15958,2549.4119
10189,C-32775,1042.4807
10190,C-15870,78373.58
10191,C-15481,120163.46
10192,C-30230,610.90173
10193,C-40,45471.26
10194,C-29277,31591.797
10195,C-24950,39003.195
10196,C-7570,33626.566
10197,C-24552,29314.66
10198,C-13063,1181.3676
10199,C-39714,29407.664
10200,C-21590,18982.291
10201,C-24232,42307.44
10202,C-42126,42505.67
10203,C-48100,26803.861
10204,C-221,110650.5
10205,C-14092,77137.49
10206,C-30595,78531.93
10207,C-23444,31247.508
10208,C-4400,23190.227
10209,C-38130,22657.855
10210,C-728,33981.938
10211,C-48987,15998.11
10212,C-46509,28034.54
10213,C-42144,-4773.202
10214,C-6679,23376.35
10215,C-30501,-2456.2644
10216,C-30340,46255.59
10217,C-29590,-1934.377
10218,C-6273,47293.797
10219,C-22104,196623.12
10220,C-5944,18866.906
10221,C-3004,78249.99
10222,C-39951,48776.84
10223,C-46835,2433.6707
10224,C-1628,24253.928
10225,C-32894,87282.33
10226,C-48007,3815.488
10227,C-13185,44098.06
10228,C-36040,108602.01
10229,C-17221,46479.918
10230,C-33187,42541.43
10231,C-8685,19372.686
10232,C-32094,48816.383
10233,C-29539,12670.345
10234,C-5090,135978.75
10235,C-1341,104108.94
10236,C-28855,28350.244
10237,C-35419,49159.953
10238,C-8894,89400.52
10239,C-41805,4401.448
10240,C-12405,71801.586
10241,C-16605,125698.52
10242,C-16568,88705.42
10243,C-15777,30188.535
10244,C-28826,20345.613
10245,C-4976,10630.377
10246,C-27638,56300.68
10247,C-10305,1747.1215
10248,C-19949,62491.82
10249,C-37003,99635.484
10250,C-35629,54378.043
10251,C-37262,74279.88
10252,C-20002,51797.793
10253,C-24715,129643.414
10254,C-49216,37930.027
10255,C-43925,107168.125
10256,C-34270,63135.26
10257,C-37408,41904.652
10258,C-7147,44436.656
10259,C-37951,23518.186
10260,C-30915,100736.11
10261,C-4468,30486.074
10262,C-10028,54718.406
10263,C-3212,109820.55
10264,C-34771,53943.684
10265,C-14824,55287.87
10266,C-6050,38613.742
10267,C-19654,2000.3953
10268,C-11879,37699.383
10269,C-20657,169034.03
10270,C-27302,48918.242
10271,C-3384,84451.13
10272,C-6691,17198.057
10273,C-6668,14328.787
10274,C-2252,77070.266
10275,C-32017,128971.22
10276,C-19676,115901.73
10277,C-42286,65194.15
10278,C-17474,50315.836
10279,C-48757,4443.7725
10280,C-32835,64273.37
10281,C-35590,-2692.1433
10282,C-8913,100295.89
10283,C-21761,27291.748
10284,C-39881,31375.06
10285,C-2146,67.783905
10286,C-26063,104230.9
10287,C-5876,76175.266
10288,C-20493,17567.777
10289,C-14492,47342.33
10290,C-8817,112862.79
10291,C-40612,80709.95
10292,C-49275,-253.23969
10293,C-23808,39561.76
10294,C-22073,94760.49
10295,C-38817,17709.334
10296,C-29323,63986.12
10297,C-19155,51948.89
10298,C-38666,61672.44
10299,C-46904,2300.838
10300,C-18224,12485.983
10301,C-42183,12115.755
10302,C-43585,3207.4072
10303,C-3802,78571.89
10304,C-44954,43070.016
10305,C-43811,55805.89
10306,C-20020,49944.992
10307,C-23310,85779.38
10308,C-33846,108128.33
10309,C-37372,48825.75
10310,C-16525,74717.74
10311,C-16728,9388.984
10312,C-25119,19083.402
10313,C-40308,169603.92
10314,C-2634,120089.88
10315,C-5966,67026.05
10316,C-8125,22280.953
10317,C-44340,10498.154
10318,C-18385,76017.82
10319,C-5383,19591.129
10320,C-38665,25843.852
10321,C-9778,-16280.658
10322,C-28579,15446.442
10323,C-46998,43469.57
10324,C-9164,83237.84
10325,C-37796,120094.14
10326,C-41231,-1987.9325
10327,C-37837,110600.71
10328,C-17275,210068.45
10329,C-46179,53219.062
10330,C-19468,32138.371
10331,C-14124,-12965.51
10332,C-48326,10471.408
10333,C-38696,13967.811
10334,C-47410,9773.103
10335,C-23064,31547.303
10336,C-16763,163317.88
10337,C-27615,107604.125
10338,C-8471,38118.344
10339,C-21799,25878.787
10340,C-48478,1793.5082
10341,C-18896,122104.69
10342,C-15711,28990.559
10343,C-48826,543.90283
10344,C-21409,167430.64
10345,C-13297,-1987.9325
10346,C-42600,128209.28
10347,C-29461,-2067.5378
10348,C-46081,53583.016
10349,C-25148,25031.686
10350,C-12585,14525.157
10351,C-47607,3710.674
10352,C-30836,-1832.1366
10353,C-24249,24355.879
10354,C-16503,43027.867
10355,C-34814,48703.91
10356,C-7124,12950.262
10357,C-18051,48945.44
10358,C-19465,151005.75
10359,C-22599,20549.59
10360,C-20820,68310.96
10361,C-36073,1369.2863
10362,C-24017,55456.426
10363,C-33710,80177.46
10364,C-2046,14548.281
10365,C-13401,147320.12
10366,C-49094,67968.836
10367,C-30534,70058.79
10368,C-38595,80328.77
10369,C-16516,61310.504
10370,C-39817,1657.2434
10371,C-10910,48298.59
10372,C-2494,25389.217
10373,C-8334,17645.967
10374,C-2223,26077.465
10375,C-43428,15779.14
10376,C-45061,42073.617
10377,C-6970,7004.866
10378,C-19099,54218.277
10379,C-44691,2437.2664
10380,C-29996,75379.68
10381,C-39014,31056.027
10382,C-41204,193113.73
10383,C-9116,21776.324
10384,C-2907,29050.602
10385,C-4489,12448.84
10386,C-4992,28642.445
10387,C-12323,92697.95
10388,C-35990,17464.22
10389,C-5906,48971.13
10390,C-32968,15701.422
10391,C-14051,72787.17
10392,C-10270,46413.477
10393,C-3375,11313.881
10394,C-37070,102922.26
10395,C-2562,87554.695
10396,C-16839,1532.6517
10397,C-1086,70740.66
10398,C-43955,2539.79
10399,C-1551,56389.836
10400,C-918,73518.11
10401,C-32124,29486.973
10402,C-33195,128237.41
10403,C-30928,115648.06
10404,C-27973,14621.423
10405,C-16892,154460.9
10406,C-46680,14608.083
10407,C-38242,87836.61
10408,C-49368,24670.105
10409,C-19078,39072.184
10410,C-478,4325.024
10411,C-26659,14081.968
10412,C-42260,4877.05
10413,C-37937,101497.77
10414,C-21229,-1434.5045
10415,C-2289,81525.21
10416,C-456,158154.89
10417,C-23319,26167.281
10418,C-29300,41813.824
10419,C-31671,44578.227
10420,C-36096,47553.777
10421,C-41394,215504.25
10422,C-47320,-220.14699
10423,C-3632,51336.996
10424,C-11832,-4621.5513
10425,C-44435,8531.555
10426,C-2921,21315.133
10427,C-20027,3806.896
10428,C-17633,9639.54
10429,C-44933,4626.176
10430,C-19347,36582.484
10431,C-34203,46829.44
10432,C-19587,43115.85
10433,C-4887,28685.959
10434,C-38288,19154.94
10435,C-38271,34587.81
10436,C-240,15347.525
10437,C-24973,21215.799
10438,C-34789,198979.06
10439,C-27709,61429.945
10440,C-44521,62505.926
10441,C-23220,10417.823
10442,C-29642,29486.973
10443,C-33169,18406.15
10444,C-15374,66832.37
10445,C-43794,8168.445
10446,C-3461,42025.215
10447,C-2006,10958.072
10448,C-41943,-5833.7827
10449,C-11007,26857.342
10450,C-5373,27991.828
10451,C-20936,83072.67
10452,C-35044,6447.295
10453,C-27802,96492.875
10454,C-18403,1367.8331
10455,C-30884,49212.12
10456,C-29422,46435.21
10457,C-45520,1557.7941
10458,C-27350,3744.3152
10459,C-19638,135257.14
10460,C-48095,5135.0186
10461,C-36145,67097.28
10462,C-28448,93531.23
10463,C-23478,53943.684
10464,C-4775,96484.15
10465,C-9746,16846.133
10466,C-15669,26569.389
10467,C-41880,28838.455
10468,C-41334,67017.85
10469,C-18636,25761.262
10470,C-11230,19446.86
10471,C-49751,4774.5093
10472,C-14658,107237.19
10473,C-43712,1294.3861
10474,C-35046,25925.564
10475,C-44850,1885.8329
10476,C-5403,-1354.8806
10477,C-3083,84072.664
10478,C-40233,54150.348
10479,C-2052,15991.626
10480,C-19732,3771.9983
10481,C-3615,52675.855
10482,C-44865,4503.66
10483,C-36958,66540.125
10484,C-10092,19663.645
10485,C-30739,122576.945
10486,C-9435,32450.713
10487,C-15560,-2073.062
10488,C-18892,16263.46
10489,C-23921,-3205.4426
10490,C-3635,29653.617
10491,C-43859,3455.6335
10492,C-21250,-2453.9446
10493,C-36226,70477.22
10494,C-8672,94950.48
10495,C-19714,43760.668
10496,C-4012,61740.094
10497,C-3208,57203.996
10498,C-41885,26509.791
10499,C-49668,3022.1343
10500,C-11849,33331.066
10501,C-39657,2140.4578
10502,C-11955,226676.7
10503,C-8083,9849.297
10504,C-23632,10310.247
10505,C-14943,22963.975
10506,C-16911,31795.324
10507,C-14893,80919.984
10508,C-33887,15742.154
10509,C-43489,64540.984
10510,C-16106,17259.428
10511,C-49030,963.62286
10512,C-22627,64864.27
10513,C-39402,43392.97
10514,C-4200,134770.2
10515,C-43087,4309.608
10516,C-17193,13492.761
10517,C-21122,87442.445
10518,C-9494,34076.22
10519,C-4172,35429.266
10520,C-36366,95349.46
10521,C-26315,43302.8
10522,C-45717,-1734.6117
10523,C-42104,102717.77
10524,C-11893,35217.406
10525,C-41752,1032.3855
10526,C-35345,94895.7
10527,C-6955,68724.32
10528,C-2133,125045.45
10529,C-17197,108020.9
10530,C-22284,24001.959
10531,C-4670,-1992.5875
10532,C-11254,69956.9
10533,C-17353,43568.195
10534,C-14462,48177.44
10535,C-15767,114674.71
10536,C-47772,16944.209
10537,C-8093,58272.664
10538,C-35305,42338.36
10539,C-49863,1967.8617
10540,C-41753,33400.797
10541,C-43504,28583.742
10542,C-3701,14158.223
10543,C-35376,39376.473
10544,C-45012,6618.121
10545,C-43555,37652.895
10546,C-36480,47672.71
10547,C-33989,19942.383
10548,C-7724,-2198.8708
10549,C-7168,47007.41
10550,C-34608,18843.352
10551,C-42697,3848.9817
10552,C-33996,17539.074
10553,C-43481,79473.11
10554,C-48795,2689.1472
10555,C-37435,43612.67
10556,C-17386,5495.8545
10557,C-29610,1713.5529
10558,C-701,6859.6875
10559,C-8535,79703.984
10560,C-21390,717.96204
10561,C-10155,43885.113
10562,C-18085,25964.594
10563,C-36588,58091.39
10564,C-11647,36404.027
10565,C-46933,8665.815
10566,C-664,1866.3242
10567,C-19349,25038.215
10568,C-45718,422.31302
10569,C-200,759.28827
10570,C-13991,37717.8
10571,C-22690,1948.2157
10572,C-12344,18811.256
10573,C-16466,19264.043
10574,C-4116,58420.46
10575,C-39022,32306.375
10576,C-37606,24296.41
10577,C-15295,14608.083
10578,C-3847,25068.527
10579,C-27222,121946.41
10580,C-35860,24264.926
10581,C-26947,23564.396
10582,C-31352,61569.785
10583,C-32340,31917.674
10584,C-4224,47252.652
10585,C-19878,113666.055
10586,C-6860,11235.694
10587,C-34819,19014.803
10588,C-408,47172.824
10589,C-6778,25307.795
10590,C-36671,69609.09
10591,C-11698,80595.3
10592,C-48617,4323.157
10593,C-34094,39572.176
10594,C-43905,1680.6301
10595,C-45569,113717.81
10596,C-40894,31086.674
10597,C-36070,38536.22
10598,C-36578,14608.083
10599,C-34820,56391.12
10600,C-5206,79763.61
10601,C-4179,75902.555
10602,C-44298,-2571.846
10603,C-27994,118040.85
10604,C-47405,-1082.1831
10605,C-45220,4111.528
10606,C-29064,66265.77
10607,C-7063,50155.117
10608,C-30256,46818.867
10609,C-8521,58402.64
10610,C-20980,24629.486
10611,C-26454,-3030.2012
10612,C-3480,44032.1
10613,C-33168,57516.35
10614,C-35840,52147.582
10615,C-19967,54009.55
10616,C-17824,66509.91
10617,C-48207,43731.863
10618,C-38463,22009.793
10619,C-49969,1070.3564
10620,C-25422,27453.393
10621,C-49558,38008.008
10622,C-43002,36470.207
10623,C-6468,94780.445
10624,C-43060,5941.0557
10625,C-5886,18935.785
10626,C-24678,108952.46
10627,C-9232,92593.71
10628,C-22026,43151.4
10629,C-49738,3915.7876
10630,C-21674,21051.28
10631,C-24595,105951.25
10632,C-49156,-326.23865
10633,C-8301,79228.13
10634,C-10628,51750.72
10635,C-26992,38727.734
10636,C-31200,6500.669
10637,C-36118,19128.91
10638,C-18951,23050.7
10639,C-13697,739.5097
10640,C-2463,57036.297
10641,C-47360,1475.416
10642,C-636,47408.105
10643,C-36176,66483.02
10644,C-48921,2242.5083
10645,C-22950,173926.89
10646,C-17720,103127.23
10647,C-36032,70.828156
10648,C-24780,19055.977
10649,C-6863,78781.77
10650,C-3036,81987.02
10651,C-34837,42444.44
10652,C-38775,41969.355
10653,C-37333,73552.01
10654,C-36100,107294.664
10655,C-33851,1697.0236
10656,C-7450,13951.273
10657,C-26972,112636.805
10658,C-13772,10779.171
10659,C-6987,19422.662
10660,C-45909,79621.86
10661,C-9219,43230.223
10662,C-99,100881.44
10663,C-11540,34970.867
10664,C-23157,4293.552
10665,C-23396,108008.96
10666,C-31667,41013.957
10667,C-31237,84747.13
10668,C-19936,25975.113
10669,C-37975,19713.934
10670,C-18871,27710.08
10671,C-46959,61635.555
10672,C-20042,42829.637
10673,C-49535,1714.8973
10674,C-24664,50672.023
10675,C-736,146577.05
10676,C-44108,2926.4526
10677,C-3132,-14287.507
10678,C-27454,24442.607
10679,C-33976,-2038.9689
10680,C-45329,-2596.5261
10681,C-17062,-18255.209
10682,C-41773,971.9845
10683,C-9932,51836.77
10684,C-16485,14838.518
10685,C-18484,97118.14
10686,C-33150,75051.12
10687,C-4545,103051.625
10688,C-25551,40648.19
10689,C-22964,2122.273
10690,C-34832,37758.164
10691,C-31453,53123.98
10692,C-33090,58918.406
10693,C-48349,27832.988
10694,C-28962,22783.768
10695,C-10489,60186.258
10696,C-26841,21034.482
10697,C-28538,81911.51
10698,C-10900,39454.47
10699,C-5513,-1313.8583
10700,C-24972,48044.1
10701,C-6606,28032.172
10702,C-49884,66543.125
10703,C-14267,13616.902
10704,C-13408,87861.44
10705,C-7623,125609.54
10706,C-23794,23566.656
10707,C-8199,71910.46
10708,C-1167,29251.705
10709,C-38413,47954.31
10710,C-19381,62991.465
10711,C-2661,13005.615
10712,C-25857,106851.42
10713,C-13804,19042.146
10714,C-28358,50540.906
10715,C-36940,160469.25
10716,C-10564,37381.66
10717,C-30662,39854.04
10718,C-10471,23655.906
10719,C-12891,102074.65
10720,C-8350,14800.458
10721,C-33365,66061.96
10722,C-44092,87977.55
10723,C-45063,2293.8403
10724,C-266,9748.781
10725,C-33374,62056.56
10726,C-31838,42578.6
10727,C-10762,124931.25
10728,C-8487,60510.605
10729,C-36863,19084.217
10730,C-25478,13322.267
10731,C-11585,41942.8
10732,C-7746,55543.516
10733,C-13629,33658.652
10734,C-25553,120867.02
10735,C-39889,58575.062
10736,C-45884,42031.98
10737,C-29544,128814.09
10738,C-5440,37926.145
10739,C-41953,4374.499
10740,C-2784,11145.877
10741,C-752,105688.56
10742,C-25734,49165.145
10743,C-22039,71072.09
10744,C-10284,38800.72
10745,C-5936,99967.484
10746,C-13443,61053.555
10747,C-15853,58135.688
10748,C-10439,91286.85
10749,C-39208,77334.38
10750,C-6834,78981.53
10751,C-4535,39025.926
10752,C-18848,54492.523
10753,C-16675,115306.44
10754,C-46289,52953.88
10755,C-12127,13596.633
10756,C-38765,73300.55
10757,C-7192,11459.134
10758,C-44546,-922.06366
10759,C-37145,20739.494
10760,C-6666,1599.379
10761,C-19970,46774.543
10762,C-41163,6266.3633
10763,C-31227,72413.555
10764,C-29907,83817.05
10765,C-14714,90454.516
10766,C-49223,-2071.6277
10767,C-29120,21855.8
10768,C-35421,123586.3
10769,C-23054,-1305.0598
10770,C-39013,44279.07
10771,C-49808,-1687.4227
10772,C-31482,83735.49
10773,C-38123,72798.82
10774,C-2301,44364.227
10775,C-43471,2428.8242
10776,C-3714,63121.793
10777,C-15991,72907.74
10778,C-36217,43121.42
10779,C-4343,32724.902
10780,C-916,-2096.4404
10781,C-11460,97112.58
10782,C-3337,37488.473
10783,C-11810,19104.834
10784,C-7690,32451.71
10785,C-883,12350.885
10786,C-29455,16138.17
10787,C-26106,144427.34
10788,C-41034,93561.43
10789,C-22711,1791.437
10790,C-49709,105837.22
10791,C-26404,104889.74
10792,C-5254,1224.8455
10793,C-42905,25955.787
10794,C-28645,32995.63
10795,C-19032,21339.775
10796,C-46986,1049.8055
10797,C-14311,61871.723
10798,C-28254,69654.53
10799,C-9228,26213.9
10800,C-31827,41232.293
10801,C-47842,-2388.8438
10802,C-6407,42297.215
10803,C-552,50091.027
10804,C-16908,119765.836
10805,C-34026,130929.32
10806,C-6192,25171.684
10807,C-29559,96312.57
10808,C-12279,64481.117
10809,C-28519,36338.05
10810,C-4208,25998.498
10811,C-13479,37601.94
10812,C-20172,112111.6
10813,C-7251,44682.74
10814,C-23110,27114.348
10815,C-20551,8722.3125
10816,C-17721,107634.39
10817,C-36132,70956.266
10818,C-12457,83534.25
10819,C-18228,78282.01
10820,C-22317,152153.1
10821,C-15402,25376.783
10822,C-4460,4894.033
10823,C-43933,91830.16
10824,C-29654,26146.84
10825,C-43721,2415.5056
10826,C-6647,26831.635
10827,C-12043,79104.24
10828,C-8373,48506.27
10829,C-15175,128203.12
10830,C-47567,1222.143
10831,C-14435,8182.036
10832,C-40203,10477.51
10833,C-29279,2022.9502
10834,C-34503,38704.37
10835,C-27323,78804.53
10836,C-25125,59274.805
10837,C-15185,16552.219
10838,C-28965,25909.01
10839,C-23876,47688.164
10840,C-6530,93361.37
10841,C-24763,68215.65
10842,C-35709,38822.418
10843,C-30556,14963.66
10844,C-976,57720.895
10845,C-28292,27582.826
10846,C-25563,96123.586
10847,C-11527,20603.254
10848,C-22468,32788.508
10849,C-3790,86074.25
10850,C-15298,27009.92
10851,C-49570,2471.4812
10852,C-25055,33771.164
10853,C-24237,3498.9226
10854,C-21550,55812.094
10855,C-5067,95822.98
10856,C-40139,39300.633
10857,C-18122,15628.114
10858,C-46471,105867.69
10859,C-42322,1617.3994
10860,C-41152,119741.805
10861,C-33244,31116.838
10862,C-7044,44007.965
10863,C-33719,24456.438
10864,C-25570,69586.04
10865,C-27913,43565.28
10866,C-41779,18833.37
10867,C-19610,78057.7
10868,C-11977,43609.008
10869,C-24708,56607.59
10870,C-27805,53715.234
10871,C-30822,12022.656
10872,C-24131,47916.55
10873,C-13352,-1777.6744
10874,C-36119,29603.004
10875,C-8972,95280.12
10876,C-21714,56396.203
10877,C-46882,39955.207
10878,C-14849,38118.344
10879,C-44614,104633.28
10880,C-20113,63857.35
10881,C-18509,83236.44
10882,C-1604,20560.812
10883,C-46613,48111.793
10884,C-4427,96465.33
10885,C-567,52003.965
10886,C-30339,27500.793
10887,C-14457,45682.35
10888,C-10849,87647.46
10889,C-44560,4212.1313
10890,C-10925,20665.14
10891,C-17201,1489.2393
10892,C-17448,40058.68
10893,C-10082,62106.445
10894,C-5770,106011.63
10895,C-42743,105772.31
10896,C-41965,3471.8848
10897,C-31665,10960.511
10898,C-28416,60514.08
10899,C-10236,26541.941
10900,C-3568,18764.148
10901,C-14515,23478.184
10902,C-1783,20933.492
10903,C-17177,64147.664
10904,C-20402,78680.09
10905,C-44316,34004.6
10906,C-1749,85104.94
10907,C-11642,38597.543
10908,C-5198,14112.99
10909,C-23992,38910.234
10910,C-8430,72319.65
10911,C-12502,59554.395
10912,C-27220,67920.836
10913,C-11004,1411.998
10914,C-41839,57564.04
10915,C-45219,2067.8694
10916,C-2761,81343.44
10917,C-6132,70509.07
10918,C-47531,42614.613
10919,C-27281,50950.793
10920,C-32152,-2233.1787
10921,C-3875,62826.535
10922,C-20696,43928.953
10923,C-25710,13524.142
10924,C-40456,53986.395
10925,C-31778,116013.445
10926,C-40549,63401.95
10927,C-19803,27191.498
10928,C-28360,57015.86
10929,C-7152,44394.26
10930,C-48519,56973.156
10931,C-6025,75481.484
10932,C-42131,5412.238
10933,C-7502,62225.31
10934,C-34368,58640.13
10935,C-40323,593.4624
10936,C-49006,-239.5782
10937,C-12305,34150.66
10938,C-35253,26054.186
10939,C-9109,-3427.4048
10940,C-15588,53749.754
10941,C-23512,26071.066
10942,C-24470,12900.471
10943,C-20750,29624.504
10944,C-42692,262.35403
10945,C-38179,21245.068
10946,C-28406,17023.344
10947,C-16900,23676.48
10948,C-31601,38685.023
10949,C-4104,37532.953
10950,C-36839,22981.994
10951,C-32064,27193.674
10952,C-29863,110472.68
10953,C-39931,1322.6212
10954,C-38039,55732.96
10955,C-19711,1672.1935
10956,C-23848,53646.246
10957,C-6098,57874.223
10958,C-44675,4097.924
10959,C-13634,44981.543
10960,C-45605,70349.805
10961,C-39006,53585.746
10962,C-25099,79950.01
10963,C-36385,16336.3955
10964,C-25049,110511.28
10965,C-20556,11773.547
10966,C-18831,68164.23
10967,C-13861,26412.127
10968,C-40898,93271.69
10969,C-5574,107988.266
10970,C-45499,10698.675
10971,C-18968,1352.8108
10972,C-27949,69991.85
10973,C-31913,55574.793
10974,C-20173,34095.402
10975,C-581,28809.871
10976,C-36257,104381.81
10977,C-47210,5290.299
10978,C-18992,108129.266
10979,C-45975,699.9285
10980,C-26576,12819.557
10981,C-36775,13748.43
10982,C-18649,24983.258
10983,C-48465,-2980.5483
10984,C-49220,29822.596
10985,C-30160,26888.387
10986,C-30357,106402.83
10987,C-31071,128246.734
10988,C-21290,60722.832
10989,C-28843,36827.727
10990,C-6520,108255.17
10991,C-3,48158.562
10992,C-3511,90527.45
10993,C-36218,63328.594
10994,C-8130,78571.89
10995,C-34790,58282.152
10996,C-26704,235785.38
10997,C-11391,63740.23
10998,C-29343,1855.6106
10999,C-9062,116931.66
11000,C-36659,20186.635
11001,C-20895,155084.42
11002,C-11800,22597.115
11003,C-23051,112166.75
11004,C-37075,58931.203
11005,C-48173,2917.284
11006,C-26477,50374.586
11007,C-46355,2944.935
11008,C-25360,33284.3
11009,C-9296,67285.65
11010,C-16850,136403.11
11011,C-39035,31064.127
11012,C-24661,113245.74
11013,C-43617,10836.86
11014,C-14649,49769.074
11015,C-17212,8637.762
